,mobile-lipid_1,2-hydroxybutyrate_2,isoleucine_3,isoleucine/leucine_4,leucine_5,2-aminobutyrate/valine_6,isoleucine_7,valine_8,3-hydroxybutyrate_9,unknown_10,isopropanonol_11,ethanol/3-hydroxybutyrate_12,ethanol_13,ethanol/unknown_14,3-hydroxyisovalerate_15,lactate_16,unknown_17,alanine_18,2-hydroxybutyrate_19,leucine_20,leucine/lysine/2-hydroxybutyrate_21,lysine_22,lysine_23,acetate_24,ornithine_25,mobile-lipid/isoleucine_26,proline_27,unknown_28,n-acetylaminoacid_29,glycoprotein_30,unknown_31,glutamine_32,unknown_33,unknown_34,acetoacetate_35,valine_36,unknown_37,pro/gln_38,pyruvate_39,3-hydroxybutyrate_40,unknown_41,glutamine_42,citrate _43,unknown_44,methionine_45,citrate _46,5-aminolevulinate_47,DMA_48,sarcosine_49,asparagine_50,unknown_51,unknown_52,unknown_53,asparagine_54,lysine _55,creatine _56,lysine/creatinine _57,ornithine_58,tyrosine_59,ornithine_60,tyrosine_61,ornithine_62,histidine/phenylalanine_63,malonate_64,histidine/phenylalanine_65,choline _66,o-phosphocholine_67,carnitine/acetylcholine_68,sn-glycero-3-phosphocholine _69,glucose_70,glucose/taurine_71,taurine_72,glucose_73,taurine_74,myoinositol_75,proline _76,glucose _77,taurine _78,glucose _79,taurine _80,glucose _81,glucose _82,glucose _83,glucose _84,unknown _85,unknown-sugar _86,glucose _87,unknown-sugar _88,glucose _89,unknown-sugar _90,glucose _91,unknown-sugar _92,glucose _93,glycerol _94,glycine/glycerol _95,glycerol _96,glycerol _97,unknown _98,unknown _99,unknown _100,valine_101,valine_102,unknown_103,unknown_104,ethanol_105,glycerol_106,ethanol_107,ethanol_108,glycerol_109,ethanol_110,unknown_111,glucose _112,glucose _113,glucose _114,glucose _115,glucose _116,glucose _117,glucose/glycerol _118,glucose/glutamine/glycerol _119,glucose/glycerol/alanine _120,glucose/glutamine/glycerol/alanine _121,glucose/alanine _122,unknown_123,unknown_124,guanidoacetate_125,unknown_126,unknown_127,unknown_128,unknown_129,unknown_130,glucose _131,glucose/unknown _132,glucose _133,unknown _134,glucose _135,glucose _136,unknown _137,unknown _138,unknown _139,creatine _140,unknown/glucarate_141,2-hydroxybutyrate/pjenylalanine/asparagine_142,isopropanol_143,creatinine_144,unknown/glucarate_145,lactate_146,unknown_147,unknown_148,threonine_149,msnnose_150,glucose_151,mobile-lipid_152,unknown_153,unknown_154,unknown_155,tyrosine_156,histidine_157,unknown_158,tyrosine_159,unknown_160,phenylalanine_161,unknown_162,phenylalanine/unknown_163,phenylalanine_164,histidine _165,xanthine_166,oxypurinol_167,adenosine_168,unknown_169,adenosine_170,formate_171
12,1.853717695,0.87240119,1.181623705,1.493296702,1.329271226,1.338627487,0.538399783,0.985119341,0.18625756,0.126431312,0.238789047,0.509274348,0.80957089,1.273180953,2.551919271,9.684135121,0.275182899,1.556619424,0.225060561,0.495718579,0.793135442,0.325029604,0.412957732,1.559946711,0.454666951,0.5498611,0.855359174,1.003298485,1.612493616,4.444060861,1.324734718,0.550174583,0.194986291,0.349783784,0.918965114,0.426102287,0.362388633,1,0.399755455,0.372424995,0.384887533,0.187829564,0.217202246,0.050285606,0.117175236,0.504150558,0.290983998,0.272188314,0.515191379,0.12498448,0.134209557,0.289423628,0.380286101,0.395261346,1.383686839,2.280824562,1.445990869,0.793801989,0.556400523,0.64495899,0.355968426,0.343449573,0.266708381,0.523291336,0.221131018,0.784195654,1.854452694,2.156127378,3.780151482,3.154878756,4.472018275,2.444939016,4.896493774,0.427957259,0.290196564,0.308354891,1.791753348,5.280654206,7.100357053,1.629973007,2.552788514,2.727023413,3.001095212,3.222091384,0.462346089,1.296864785,4.615939469,1.717756663,3.738261172,1.536321123,5.206714015,2.183065414,4.797370289,1.259267346,1.436403827,4.214303118,1.458032603,1.760185093,1.63224235,0.819668245,0.980672318,1.441419556,0.730739269,0.545854042,1.143129968,1.612199209,1.867397678,2.068379423,2.282534773,1.707622918,1.2566275,4.324525129,8.277753476,5.047629499,4.495332031,6.281047538,4.077388305,2.396018362,2.884818987,4.062510747,1.84346665,3.661910379,2.170015184,4.662050328,1.387278377,1.157352237,1.051843092,1.262322455,1.188307881,1.808341307,3.464335689,7.534991323,5.11949189,1.52494249,4.01559748,3.387641492,1.143970221,1.09858621,4.899722442,1.079063476,0.726409036,0.868342625,0.311822768,0.566402123,0.328072286,2.149767906,0.26563192,0.368371144,0.425302943,0.235620024,3.555200051,0.170362802,-0.000738838,0.010899323,0.037980301,0.21229213,0.141324679,0.047565555,0.24159145,0.09128193,0.185965971,0.087060001,0.06950892,0.109591161,0.044403133,0.020075426,0.006959693,0.009399126,0.012713574,0.011449549,0.085135799
13,1.352956595,0.842025953,1.137719773,1.843545111,1.853644257,1.870600608,0.717543627,1.488398917,0.192311525,0.124141652,0.207437854,0.404339368,0.714390705,0.867616357,1.881494041,8.837421355,0.164533458,2.833792227,0.264569744,0.552149555,0.983793989,0.409592,0.583601176,2.637829289,0.532731867,0.490469293,0.850050878,1,1.826222714,3.376098605,1.12341602,0.736797024,0.115773782,0.191030128,0.574770984,0.467449071,0.3240222,0.931017311,0.453143745,0.492179616,0.679365354,0.443940531,0.362861696,0.043493877,0.096440218,0.545429312,0.220593738,0.230967338,0.527516764,0.121178622,0.119267414,0.299293171,0.3344919,0.392220814,1.473418911,1.307543252,2.089433368,0.727453765,0.52522084,0.643666128,0.357171432,0.367193181,0.309124526,0.381913605,0.191462988,0.802169327,1.814262196,1.656330201,3.97363893,3.827637441,5.456928594,2.920693159,5.99455943,0.506996565,0.329235271,0.376213519,2.220222027,6.001862213,8.754266119,1.864346913,3.127303884,3.224725015,3.600309687,3.801728765,0.610872672,1.592623661,5.356449485,1.996061504,4.284839423,1.630201443,6.18216373,2.160813279,5.40048787,1.166960444,1.395228843,4.836604813,1.192300168,0.716904526,1.526308794,0.710851908,1.031388713,1.765081957,0.820982344,0.648674852,1.055582312,1.45614322,1.669473404,1.794545851,2.019218743,1.664044927,1.347747005,5.844987277,9.297428715,5.931471236,4.927202476,7.798861025,4.797143917,2.950715086,3.574911647,5.424134399,2.270696146,4.616521026,2.712950067,5.09526282,1.692025974,1.090278267,1.069645453,1.678422636,1.269767971,1.9418156,3.936969542,8.299107437,6.431095119,1.578751574,4.371067497,4.030874428,1.412444309,1.254339932,5.589740376,0.772699155,0.791507696,1.017329393,0.436826114,1.08556242,0.521553114,2.153761876,0.44426829,0.471086423,0.651246024,0.139639407,3.908539085,-0.034204769,-0.080086292,-0.011159442,0.016257049,0.212869042,0.14762317,0.078629907,0.189159423,0.069639897,0.210069053,0.088013759,0.125428606,0.138157887,0.036771743,0.007904565,-0.002969723,-0.003429822,-0.009386626,-0.003904226,0.117169204
14,0.681670798,1.309624142,2.030666906,3.214118827,3.297759999,2.195723884,0.969874363,1.736127815,0.336543689,0.231692012,0.405212568,1.576616918,5.223387301,2.841990455,1.860773193,26.92605056,3.016658629,2.66617428,0.331684867,0.898944137,1.437085383,0.714662654,0.695913503,4.375273714,0.926756895,0.654744613,0.857297271,1.034861057,1.584890536,5.700721493,1.843324354,0.956497678,4.082728553,6.917122979,0.89691072,0.968342918,0.543789634,1.328910896,0.774611669,0.590978385,0.825996271,0.253892742,0.324752463,0.095823685,0.166907936,0.74245268,0.361848747,0.402697392,0.659278397,0.133355779,0.150225161,0.310133534,0.366163795,0.451136785,2.016010536,2.559161331,2.433034609,1.612324204,0.93669149,1.812782139,0.812853324,1.395321801,1.310099398,0.948450082,0.520623174,0.788223343,2.693563791,1.110685279,4.288593434,1.452366688,1.418421863,1.544900136,2.192648556,0.403940737,0.401773308,0.409289247,0.472753159,1.179416476,1.362196054,0.628740849,0.801377737,0.509418867,0.379483659,0.534798502,0.387732674,0.509299709,0.801748883,0.590388946,0.744709021,0.60648253,0.970645942,0.830265244,0.990194108,0.948497301,2.828950959,6.832096663,2.224459608,2.501937552,2.498064688,2.48797609,2.68491905,4.211415971,1.802365786,1.239981395,2.261528796,1.633243415,3.695587502,4.318023089,2.764429463,3.238602444,1.40047992,1.731918471,2.25604284,1.557604505,1.598579995,1.839936295,2.161473939,2.309630246,2.334626588,2.482709862,1.232688988,1.542074659,1,2.360834768,1.496651904,1.004701677,0.922251173,1.262378917,1.088239277,1.028059356,1.363966093,2.111461346,2.015502432,0.848243284,1.133435318,1.105265935,0.913946211,0.928919651,1.538565679,1.373350321,1.094265683,1.37940555,0.269301192,0.649259386,0.318606568,5.649797457,0.332641464,3.924632694,0.540512227,0.176667138,0.472555078,0.096848061,0.032265344,0.041380323,0.074562299,0.445210419,0.211694477,0.1880525,2.872207193,1.074224109,0.434393266,0.157579018,0.185190966,0.269024018,0.047669686,0.039264444,0.025538095,0.021692297,0.019094468,0.020642967,0.326278646
15,0.72502998,1.047516224,1.557745189,2.105613635,1.950534984,1.622231219,0.717463926,1.152894247,0.210557017,0.149326468,0.268265063,0.576610747,0.8209571,1.99930361,1.077766409,17.58167253,1.172280332,1.322706848,0.245748294,0.67028196,0.997029373,0.4313738,0.485079675,1.844665935,0.55589507,0.531025141,0.703340383,0.849259046,1.52150361,5.419843564,1.572103751,0.730021325,0.604540239,2.299482411,2.080482548,0.609832874,0.526219066,1,0.54777473,0.518068879,0.584648465,0.176334962,0.250213953,0.067176785,0.149290937,0.619425109,0.33425224,0.322434404,0.660919813,0.137032087,0.144755748,0.26632244,0.333914683,0.384590434,1.43119187,1.617720505,1.980511343,0.810429003,0.597920179,0.723722508,0.427387404,0.403986857,0.366420386,0.743581702,0.343795365,0.773868438,1.611869854,1.072264969,2.465915242,1.319698991,1.932348164,2.029659159,2.842359546,0.427591732,0.353922729,0.309063183,0.646936753,1.898411028,2.413140414,0.737956029,1.014425191,0.921525084,0.92302853,1.053438803,0.386614193,0.640994903,1.618231344,0.772916327,1.376922043,0.757723466,1.95580478,1.129388533,1.948965488,1.006094338,1.703997051,5.987377846,1.630704452,2.289539579,2.067810125,1.505980355,1.72750358,2.590247363,1.289609253,1.104328643,1.249373237,1.532041022,1.82578666,2.243706852,2.322761264,2.085775765,1.434990435,2.31219038,3.513223212,2.393962373,2.012918555,2.8472746,2.218563219,1.9834799,2.084509265,2.339852185,1.571940285,1.917325574,1.343066228,2.118840735,1.248824255,1.001505075,0.992619704,1.221940764,1.155908152,1.260473398,1.74584542,2.92841664,2.532704464,1.203211223,1.943422801,1.701222785,1.114506931,1.163696904,2.213260469,0.888966391,0.903745846,1.151309608,0.39860096,0.987998088,0.462794084,3.955952927,0.477935787,1.526931543,0.597271783,0.075631632,1.023142747,0.00440854,0.004554903,0.006227317,0.044501711,0.276803669,0.143066813,0.273088108,0.750235792,0.296282996,0.296550774,0.148298425,0.244421836,0.177752494,0.064416156,0.020182694,0.006481429,0.011186647,-0.004922918,0.007229769,0.121828106
16,1.917005408,1.089585761,1.304745377,1.996579107,1.919427156,1.904337115,0.795819089,1.478514498,0.239767731,0.135517907,0.280604605,0.530610793,0.771464348,1.156886685,3.096509419,9.737202146,0.256942121,1.757893407,0.267863172,0.558010733,0.891217514,0.380678064,0.463745394,1.80013271,0.496213935,0.609871319,1.062110348,1.171702132,1.670785758,3.674833174,1.224621759,0.619562072,0.328225247,0.38725051,0.706470064,0.521333082,0.359603909,1.125651488,0.446163463,0.309093641,0.344169951,0.146573446,0.314803509,0.047464439,0.136012941,0.61369164,0.28091543,0.278005905,0.534985849,0.113929834,0.129220597,0.288749257,0.338172581,0.388362579,1.390788681,1.510030353,1.618245303,0.707379798,0.559126734,0.649626757,0.361606755,0.340711698,0.246385003,0.423132127,0.220758616,0.830877263,1.696025959,1.661749851,3.025367054,4.149615971,6.360016686,3.706611621,7.290900995,0.493584537,0.296017084,0.358168933,2.669352874,7.435270394,10.53671759,2.252665881,3.808891143,4.037344983,4.481894809,4.740716201,0.63197342,1.787203116,6.636883667,2.355109509,5.309887983,1.903557077,7.717692164,2.573192451,6.755117973,1.009256642,1.320171601,4.037472861,1.065672613,0.724097832,1.41495158,0.727185099,1.065079375,1.822880507,0.779001909,0.673119041,0.916084206,1.065827871,1.379986969,1.628214966,1.724674932,1.555519041,1.276416796,6.017409978,11.49868701,7.11617969,6.165790401,9.085949831,5.505164691,2.824153441,3.620565999,5.309116113,2.067910312,4.857378552,2.684599847,5.673194579,1.340276896,1,0.927193443,1.293772182,1.346579491,2.05912581,4.766488519,10.56556851,7.484835111,1.871555502,5.479160117,4.745449945,1.304893372,1.173348165,6.909094115,0.885354155,0.815523896,0.94274381,0.403093277,0.770513417,0.430770975,2.183010219,0.361131847,0.435091929,0.598433585,0.24203027,5.130264166,0.134644458,0.023372412,-0.020759377,0.038543158,0.339936294,0.151574962,0.181353289,0.361707995,0.126376423,0.20722861,0.108331146,0.168941122,0.123569835,0.042515013,0.016944219,9.73E-05,-0.00456933,-0.001505499,-0.000185194,0.078845522
17,0.774607434,0.965071912,1.248864782,1.719683218,1.551339532,1.420014416,0.616302552,1.011557983,0.179960791,0.135324728,0.235579858,0.561804179,0.814679868,1.5356461,1.177561412,13.01048124,1.072670241,0.897725412,0.205944324,0.557999294,0.790857329,0.351609091,0.372330525,1.393379652,0.461515331,0.497570576,0.646215092,0.772343043,1.405275174,5.026050535,1.35746156,0.715248958,0.730990501,2.043085493,1.44461674,0.553790609,0.427904894,0.774478328,0.414413422,0.35375668,0.370769693,0.096059971,0.143834756,0.063594053,0.116535391,0.513373857,0.308801504,0.291548593,0.539654181,0.107238461,0.126928676,0.23137084,0.306728862,0.360168199,1.110384969,1.34472955,1.513991343,0.709834986,0.485109638,0.702386644,0.354590005,0.401360803,0.254759727,0.457386729,0.233628992,0.629014591,1.26567519,0.917001102,1.927239651,1.890706601,2.627715096,1.7933243,3.068542549,0.398461666,0.264829765,0.173775529,1.011757744,2.836124454,3.878741068,0.921397064,1.47087506,1.536442768,1.686645611,1.79440301,0.39561486,0.87989668,2.652025865,1.029222176,2.220933788,1,3.132294946,1.408503411,2.862917921,0.819761143,1.243089722,3.322288081,1.438747564,2.037937903,1.664197474,1.443701437,1.676987831,2.429381729,1.233758813,1.101522738,1.209791595,1.395394913,1.811817075,2.129556092,2.335341272,2.046750294,1.84712583,14.63147152,5.262303413,3.425329802,3.018246041,3.982987298,2.767308558,1.911077051,2.109472367,2.799994199,1.456309285,2.521659333,1.439547247,2.722474773,1.153308339,1.041479696,1.05970886,1.273625353,1.231557994,1.479274867,2.34729423,4.563877769,3.476868345,1.427573001,2.66894743,2.489831174,1.353460368,1.35889187,3.190580737,0.854293853,0.874006473,0.9594779,0.397143383,0.781847947,0.436163965,3.035793054,0.505472239,1.387402807,0.579985967,0.192174401,1.84694249,-0.011172433,-0.012112312,-0.000133001,0.018813472,0.234869045,0.103461928,0.331652264,0.64075859,0.322554215,0.227221498,0.14548273,0.262104986,0.120566306,0.056723678,0.009616489,0.001977803,0.013949261,0.004618161,0.003969669,0.087509916
18,1.136583983,1.123382397,1.423326996,2.126791108,2.003402663,1.880357703,0.807515017,1.416272487,0.220755791,0.143309953,0.257253202,0.552703549,0.783631632,1.011076928,1.69606709,17.22687335,0.370335584,1.961597071,0.232372291,0.599884739,0.997537689,0.395535433,0.488201369,2.010780991,0.450721624,0.493607116,0.8877132,1.075211213,1.678775159,4.633804551,1.414573863,0.548412006,0.210195357,0.545930589,0.610269118,0.542183879,0.387403659,1.228934025,0.449441633,0.354308091,0.38390535,0.118494132,0.227893869,0.045005132,0.15296414,0.527972542,0.271269192,0.261771151,0.530129404,0.124707871,0.132698125,0.302074318,0.356395137,0.419695015,1.563425933,2.654447581,2.102089434,0.72058616,0.533867951,0.511705988,0.335581413,0.279759657,0.245446253,0.343359614,0.153956971,0.753581936,1.574523036,1.316069531,2.721132202,2.336182837,3.236867246,1.987032015,3.466577907,0.417965037,0.339724122,0.390171866,1.274106897,3.565479019,4.844739571,1.267324619,1.81514417,1.83088725,1.957958863,2.122662456,0.41825785,1.042439321,2.887296608,1.467654199,2.431291254,1.161648188,3.420306156,1.716003415,3.117501528,0.936200249,1.583883412,3.735194764,1.247816472,1.055703839,1.589041866,0.848753917,1.171874299,1.765966824,0.862847282,0.595325775,1,1.175512363,1.509010905,1.871872228,1.896259514,1.761794897,1.288060473,3.332649006,5.738633332,3.67410358,3.309298225,4.585721474,3.201101688,2.188899698,2.616010625,3.005430822,1.682108641,2.684755035,1.751736766,3.17242248,1.297985542,0.928235916,0.87735687,1.205214481,1.077834928,1.440795464,2.511015912,5.139664487,3.711042584,1.297478403,2.790220522,2.41452014,1.110526823,1.028842931,3.465942253,1.15054343,0.774522464,0.932858036,0.328418129,0.809927881,0.430586456,3.68587882,0.304087627,0.494619542,0.48395432,0.199055843,2.272190081,0.088669407,0.000740867,0.01146944,0.04107511,0.208442173,0.159701177,0.064139875,0.281636193,0.113641421,0.183139804,0.091663304,0.074790064,0.112292197,0.042062382,0.017428974,0.008015139,0.007035189,0.005586135,-0.002001972,0.130885247
19,0.845911012,1.155317166,1.596222734,2.24370247,2.005747692,1.56562501,0.793186067,1.178765666,0.21722261,0.144994438,0.298151335,0.551266406,0.836241517,1.251970338,1.270231374,19.41937924,1.182617079,1.814049754,0.260452427,0.650684189,1,0.491915235,0.562007348,2.061898371,0.639312185,0.594303972,0.849692696,0.99879969,1.568424939,4.022541124,1.346255435,0.717401168,1.268586469,2.531021712,0.710767337,0.647873092,0.460517387,1.17923803,0.541026572,0.393492575,0.472825291,0.132774819,0.223403373,0.06675914,0.121314837,0.465756689,0.297443783,0.281096548,0.681174732,0.14888176,0.127190697,0.363523785,0.657048129,0.443550345,1.370709167,1.313708519,1.74439863,0.917242918,0.635814999,0.925884553,0.442180481,0.472086827,0.485835562,0.762420742,0.629882872,0.808002454,1.674367416,1.145482722,2.300363361,1.812606586,2.308196853,1.637322119,2.604452615,0.458354838,0.457592502,0.364645471,0.857105431,2.395746428,3.154821005,0.899690644,1.255867435,1.177315116,1.294175389,1.386278697,0.387890778,0.801371616,1.951083617,1.123212334,1.638350904,0.905565335,2.342788857,1.313260843,2.128300066,0.800663509,1.537253589,4.52208761,1.168730206,0.858789693,1.697668068,1.29912172,1.556238806,2.378712524,1.265301117,0.946876368,1.08026646,1.160604758,1.434309492,1.701294739,1.766016904,1.622324879,1.111425214,2.375891718,3.978400442,2.740084965,2.402932692,3.385027423,2.542417955,2.142755068,2.407504235,2.540538627,1.72338994,2.158994868,1.527088852,2.358690177,1.175572829,0.8853828,0.825732428,1.125232714,0.975164831,1.165742977,2.017735282,3.682023903,3.254645415,1.244596634,2.098487418,1.899998073,1.123548211,1.01400942,2.465899566,0.774955421,0.83437927,1.050724684,0.454459984,0.806746227,0.557491488,4.339849705,0.550354764,1.722834966,0.724838454,0.040218727,1.342823933,-0.02330868,-0.01705965,0.007706098,0.031801178,0.273381099,0.149420448,0.22946267,1.005288929,0.414433924,0.316682896,0.1725216,0.214251127,0.170477255,0.043432924,0.008024371,0.002096583,-0.00281359,-0.009410102,0.005083004,0.114116436
20,1.32354742,1.058644422,1.436035278,1.799956742,1.554090148,1.42722109,0.563410089,1.02869348,0.195816212,0.142816565,0.273265068,0.591275198,0.904119104,1.092647647,2.232147611,13.14456284,1,1.497350507,0.256675992,0.543339741,0.809462334,0.390076482,0.440592489,1.475447937,0.55695896,0.60675379,0.820634898,0.930748992,1.435090534,4.139300919,1.257444781,0.553900131,0.582103642,1.745323645,0.714968985,0.579292078,0.394739123,0.874771473,0.396084607,0.311083011,0.35076546,0.119365777,0.18001238,0.065485005,0.163553326,0.474216038,0.314218804,0.308671271,0.492212861,0.113986717,0.133408248,0.273704563,0.281076418,0.355540493,1.237212042,1.559890408,1.559941246,0.758730961,0.641915117,0.728464258,0.456485302,0.393244853,0.341336199,0.453329274,0.266291507,0.709041165,1.619719104,1.24101866,2.127306952,2.098337983,3.006896378,1.987331932,3.699780382,0.351771136,0.244832745,0.235234345,1.229995609,3.532573373,4.926046307,1.075836117,1.766221303,1.810445668,1.977190956,2.153291481,0.414801758,0.917849354,3.142067881,1.197973608,2.59273729,1.092251041,3.535928747,1.507435112,3.269548383,0.798469078,1.360023242,3.438615462,1.202543249,1.957778456,1.469378267,1.110359569,1.291543964,1.918374628,0.879370121,0.710963077,1.019193668,1.18132186,1.487516777,1.793237431,1.758225577,1.664682393,1.135204632,3.230888345,5.860873872,3.641650156,3.107083343,4.799643071,3.119413093,1.954041601,2.505980261,2.951554888,1.789921863,2.654753857,1.883681593,3.323894675,1.242529655,0.924004721,0.913269103,1.227877431,1.134905667,1.485587908,2.653899657,5.278562165,4.051900453,1.433231291,3.0214191,2.729018927,1.238106072,1.246655958,3.622141502,0.919945787,0.847170115,0.914636661,0.418247494,0.786919386,0.436823081,2.964966748,0.449178507,1.232078465,0.519163729,0.20825621,2.331458027,0.115649881,0.02976312,0.010314126,0.037191323,0.187240435,0.121754784,0.121985086,0.577672541,0.242607003,0.193812371,0.109449247,0.101112793,0.100717618,0.043946774,0.024035945,0.005994566,0.018747205,-0.000302648,0.005444613,0.104371376
21,1.051122946,0.91958873,1.164609152,1.541956268,1.432542058,1.314739635,0.622578705,1.083389817,0.239946925,0.182031818,0.330242501,0.614748018,1.16888116,1.767776317,2.433592556,7.233747247,0.844926293,1.57367746,0.214184295,0.469547696,0.834124456,0.356720488,0.529239642,2.130615282,0.509430666,0.407359733,0.670233732,0.843953904,1.622997462,2.595228517,0.920454671,0.956308416,10.39752782,3.054454146,1.249404246,1.017889267,0.36070788,0.80681343,0.342383049,0.39322782,0.555071461,0.326157414,0.322549252,0.034013168,0.098424403,0.456675192,0.197126951,0.165242215,0.276711129,0.080901527,0.095591567,0.236812885,0.30422056,0.322744307,1.399309392,1.482030516,1.669469053,0.735767575,0.517034892,0.67942637,0.367342714,0.391622315,1.318230844,5.199716931,6.082183025,1.684967653,1.719018381,1.314257133,3.075143056,3.109814291,4.836924982,2.815185418,5.475166466,0.419739518,0.319116862,0.338555188,1.838053622,5.208458947,7.541967678,1.519438635,2.663033588,2.736392085,3.058566916,3.321402527,0.676276329,1.349283212,4.722474666,1.648868385,3.782131729,1.339159262,5.380758793,1.813553653,4.808519355,0.913518647,1.536368908,4.929516593,0.868949826,0.706323388,1.28228721,0.865850426,1.02734493,1.707884278,0.680999961,0.510206419,0.814100508,0.875272672,1.160629003,1.313112702,1.250432718,1.161695398,0.937765212,4.104505263,7.964778687,4.883781534,4.312747235,6.468587804,4.106921354,2.393242606,3.098314966,4.423794223,1.658507525,3.763209451,1.932867534,4.447490555,1.038703961,0.681357838,0.67380303,1.076092027,0.851064986,1.489579126,3.30697231,7.492518798,5.296786847,1.311191549,3.780231095,3.367195396,0.987600489,0.851174228,4.802392801,0.74226441,0.673755668,1,0.993909457,0.771994303,0.375743543,1.54974781,0.328861287,1.055831843,0.480191145,0.131265786,3.538737051,0.061502465,0.02680329,0.032936563,0.046303094,0.200818125,0.206178722,0.250159284,4.563038558,1.702870216,0.266857491,0.11786283,0.096307781,0.116291455,0.041608928,0.017766012,0.007937601,-0.006948199,-0.007289591,-0.00757291,0.121703337
22,1.590610496,0.881126879,1.182793173,1.488662424,1.302257003,1.481181242,0.513738391,1.086231673,0.189898459,0.123434411,0.220843601,0.492306564,0.756916359,1.138937708,2.028753548,6.423263511,0.277547161,1.704036557,0.24881826,0.505054263,0.794625529,0.334004682,0.455695993,1.788882552,0.470874298,0.517696661,0.828547143,0.993504925,1.639942443,4.447973195,1.322271644,0.711380596,0.181364491,0.283792734,0.846357604,0.447823046,0.371333245,0.94546388,0.383797132,0.372403368,0.438926476,0.233642363,0.255759182,0.055895142,0.136211863,0.542379975,0.301829991,0.278302865,0.526883483,0.125387406,0.149810461,0.322668269,0.361772621,0.438788954,1.403958474,2.247738576,1.636185909,0.755018794,0.562031722,0.639034503,0.356877458,0.332358881,0.236756152,0.370180897,0.187432866,0.866829581,1.956586737,2.10952552,3.46130665,3.304620177,4.636421193,2.627144952,4.783479747,0.497585404,0.358675297,0.379521161,1.785234216,5.049615845,7.205311237,1.5279212,2.642062024,2.72282817,2.905970131,3.140673329,0.509023958,1.265210979,4.652123688,1.626439784,3.754051108,1.376614524,5.468263656,1.931063818,4.861463916,1.245159907,1.681325646,5.295887979,1.454816442,0.940552752,1.844436231,0.866901266,1.17623717,1.907416306,0.928146104,0.907764546,1.202566689,1.61569223,1.873585201,2.064052288,2.203970359,1.786881117,1.414829756,4.460481099,8.14602985,5.036824244,4.418744955,6.205403169,4.062018453,2.402276316,2.944143167,4.244207731,1.807088005,3.693371154,2.157850259,4.508238601,1.414372382,1.05371767,1.023492964,1.267550435,1.212235266,1.644742502,3.45076663,7.454481469,5.154571857,1.513428033,3.9360832,3.417395945,1.122158161,1.12352172,4.885197166,1.100297253,0.798579214,1,0.355462151,0.766828165,0.358066277,1.487207278,0.297791067,0.394668809,0.539164369,0.173884438,3.430761137,0.119065864,-0.010358862,-0.00187909,0.044722353,0.286416904,0.164793507,0.283161692,0.258199157,0.120908746,0.173558904,0.127235499,0.218806301,0.103186883,0.045396228,0.019559989,0.00606401,0.006808926,0.003152905,0.005044834,0.11157214
23,1.238548856,1.143419763,1.541748064,2.328501322,2.164388539,2.054141829,0.901386027,1.557760405,0.26943877,0.175722694,0.300536713,0.600227132,0.713191014,1.05866668,1.897661535,24.13885204,0.593364892,2.232587338,0.242078626,0.642623059,1.043332073,0.43425302,0.567985159,2.349098436,0.550796864,0.557636419,0.867330349,0.957589239,1.587744672,4.338979412,1.398666816,0.585523207,0.318223712,1.242017504,0.648520755,0.590095613,0.402035575,1.4588018,0.467128974,0.382997045,0.47571957,0.121671095,0.343994741,0.049870629,0.150957374,0.700752429,0.300645254,0.335759986,0.624077076,0.142812189,0.139209371,0.320926034,0.385932098,0.431310394,1.535543518,1.632252188,2.04796334,0.762191962,0.583848842,0.661407881,0.365835509,0.307010834,0.315744929,0.378988563,0.217862307,0.758961965,1.876842957,1.152462335,2.910418748,2.203775499,3.073409097,2.528949309,3.619915253,0.391557219,0.342082815,0.36844987,1.174374513,3.145570146,4.369700358,1.08174291,1.666342952,1.629080251,1.715524667,1.877600134,0.399946545,0.906050478,2.715544703,1.037348135,2.28605652,1,3.228985135,1.478058947,2.997137776,0.988047571,1.906317993,6.001369488,1.306900428,1.16890515,1.821649606,1.047033668,1.373042179,2.184735847,0.916365229,0.665265272,1.06214852,1.194110138,1.497481704,1.866103426,1.861986257,1.763862668,1.272795306,3.078522201,5.169562976,3.315261711,3.059294843,4.044190375,3.137734458,2.351617938,2.980071376,3.135507424,1.679221135,2.56143774,1.556437702,3.393692431,1.382976891,0.949281617,0.888485874,1.242689204,1.093931688,1.349070838,2.300295875,4.571300611,3.185622044,1.190908179,2.459976944,2.236082646,1.02643759,0.983271902,3.058933379,0.840213011,0.80002781,1.022360241,0.372243891,0.983287039,0.480684193,5.285418968,0.376291718,0.898225936,0.535432485,0.144272722,1.89770218,0.061892128,0.010481801,0.003625675,0.037668892,0.32321458,0.16128753,0.079403228,0.558930925,0.191827436,0.241573955,0.098081769,0.100845264,0.149350739,0.036843897,0.01843357,0.007812074,-0.000803719,0.007977232,-0.002402832,0.162840801
24,1.891758158,1.052453704,1.247166553,1.533957521,1.182519718,1.261633017,0.52661131,0.767850974,0.166112876,0.1270536,0.247748532,0.632444149,0.920457794,1.29973791,2.913784092,7.857442862,0.233209124,1.153832813,0.235452109,0.520769052,0.71164839,0.283359981,0.343660845,1.468915819,0.395223249,0.583076091,0.964438592,1.090122065,1.694014257,5.516859113,1.468595315,0.623785827,0.177339179,0.246710897,0.566800828,0.414262428,0.363879931,0.68465767,0.346809017,0.297874466,0.312069281,0.135396298,0.169964065,0.075160886,0.158310743,0.564765498,0.390217562,0.306530068,0.478061406,0.10534708,0.12177746,0.234789708,0.252031689,0.323122622,1,1.110724448,1.083831062,0.537724478,0.449417213,0.425328262,0.283057422,0.247620672,0.193169759,0.240478471,0.153839284,0.536854283,1.210756822,1.428019606,2.128308066,2.650307691,3.851061904,2.365889811,4.256588586,0.35894027,0.260451221,0.278117708,1.627531525,4.561123365,6.05764058,1.45334844,2.2111435,2.45639302,2.643633981,2.840381506,0.470441389,1.28905913,4.047736594,1.668704881,3.296232177,1.544439754,4.541704575,2.094092637,4.110573473,1.019176296,1.287211353,2.670068103,1.557162704,2.158175004,1.606406555,0.90347663,1.124331341,1.637091973,0.883242378,0.835962193,1.257743775,1.524067846,2.063205674,2.370957302,2.499939218,2.101154402,1.506797246,4.279377602,7.651582039,4.797051279,4.119254838,5.692335704,3.643206863,2.051135576,2.517669489,3.581397483,1.708401246,3.292280064,2.043897513,4.037353651,1.316246229,1.127131626,1.211170802,1.369771744,1.418616272,1.815326456,3.338947457,6.783033327,4.681480213,1.607009178,3.859542467,3.309687544,1.404869119,1.36720157,4.588503523,0.736625872,0.819605864,0.932158335,0.373257077,0.608822515,0.358036944,1.783814386,0.311486693,0.340778376,0.448239893,0.231588453,3.097917526,0.17844242,0.008798972,0.005595328,0.033162905,0.1526845,0.097521027,0.213375023,0.161205671,0.114253581,0.171964216,0.111491821,0.187534397,0.090678814,0.050445512,0.008868376,0.004095155,0.006949771,-0.005159769,-0.001471222,0.069287621
